h,s,v,r,g,b
150.9476585780306,86.47213968601308,73.16673074890403,25,187,108
299.26511497390504,73.25863096360317,44.72907234204433,113,31,114
175.11948380865275,80.11809898256384,94.84161887217324,48,242,226
103.26916034775871,86.90960296450837,80.83941679163193,77,206,27
219.83231393151976,92.97776338261241,56.21918143442437,10,55,143
258.429761726593,60.87694836446518,10.905816836421177,16,11,28
282.9560315094213,3.9433879185246656,48.44259280480286,122,119,124
101.72138578306115,15.520102751958497,98.7354887152793,225,252,213
117.83229659988561,54.29615001456478,6.813896681835696,8,17,8
256.6894912709675,30.955718808943857,30.582304170943075,61,54,78
14.08005318091119,63.900947862612135,17.024006615506117,43,22,16
210.68404264998793,12.868961993765282,80.82281645832315,180,193,206
230.18472924473994,98.91237751020276,49.638198986236894,1,22,127
334.4986987193724,7.965354833016125,68.47686280561706,175,161,167
21.675100852276962,27.675472255429014,72.08294220785906,184,151,133
104.54871878293599,10.373992863175152,27.87792102166835,66,71,64
175.79859052066698,40.48624916703068,84.07170970796898,128,214,208
66.9067920108427,22.48030882126928,57.698160188919154,143,147,114
291.1971909980413,85.38861718525067,58.137554005510594,130,22,148
156.01694861311722,69.3033013820104,9.90892445918863,8,25,18
103.83105017797365,97.10147640162987,41.778078859410385,31,107,3
131.34121285499108,9.277273664310947,1.161238787359764,3,3,3
177.38565712682902,21.566549159544945,57.496419264868614,115,147,145
256.1746238587563,83.22486489497871,73.72610122654315,74,32,188
170.7963069986448,20.77599172853577,92.64377582719008,187,236,229
323.3194687499235,7.154319863955028,57.276528681001416,146,136,142
146.4317879521409,53.87331494373311,83.6572907861667,98,213,149
325.7092073764379,66.63841728342817,1.1320084269980546,3,1,2
255.3379135881518,4.250098342764708,79.33743533637,196,194,202
335.71485743304885,28.717075000021296,5.242738672077185,13,10,11
177.60087099860303,56.0910068347652,58.75691160137213,66,150,146
108.73386880120628,13.908328920397107,95.54743351042075,216,244,210
206.49885937885517,14.004473828088425,69.5109023439982,152,166,177
188.4096921796365,8.973988731223304,57.013857428245515,132,144,145
69.87014216269924,62.202298592237696,83.44048748115347,191,213,80
73.2664457074418,55.751814693118185,99.80355638797533,223,254,113
80.01995982069117,34.350623300583074,13.470172865082542,30,34,23
3.3042468140872305,16.565498333073904,3.445099198302204,9,7,7
167.54113786961148,80.67453342109268,97.65158125398072,48,249,207
245.13924755212915,25.993520762339518,99.15685176505701,193,187,253
297.44916574442414,76.99202685200478,0.9717619781091535,2,1,2
224.73472202790205,67.36503763489759,34.18481630464032,28,43,87
77.79987801364899,13.90825230264765,44.8515361054793,110,114,98
106.90958976100218,42.94139756766209,20.79884737828015,35,53,30
120.51730825802287,77.69596190848634,28.921749724236246,16,74,17
284.7343507193533,48.32915062373884,50.51985024188692,113,67,129
147.56022140502202,36.80720869926306,77.15502907367137,124,197,158
272.410132301393,48.88471932983334,10.775632993810746,21,14,27
354.7437450878269,88.7420179763859,46.99891399271756,120,13,23
107.0081377961528,19.74780449610862,9.25462576404521,20,24,19
8.76454152359135,19.334718641929662,37.20069252986362,95,79,77
323.8805504633199,50.341128413624816,49.613190966274786,127,63,101
178.06591367319217,80.89128975859099,84.04996948829344,41,214,209
65.11098461942169,36.266874893081315,6.333063624529789,16,16,10
170.06395487162735,62.33910140332932,56.51262497223004,54,144,129
62.91038552040406,95.96837179341131,31.78953244915681,77,81,3
223.05866848324587,72.14805287471916,51.63718960662331,37,63,132
74.76576384595501,43.70773850161911,7.934622763973254,18,20,11
224.97622454750794,32.35167554088465,13.605790329444755,23,26,35
116.51213408161755,15.29053379645211,47.48682484330209,104,121,103
65.8927811777844,10.683388782058767,33.20837501147216,84,85,76
263.74961593978173,62.0722259453109,71.2425134589631,114,69,182
324.00057880687626,55.360041560448316,97.01561696725798,247,110,193
116.47739007471525,55.03997725681333,85.01794795356683,104,217,97
78.87581804999033,89.9614381063242,60.62594587212984,111,155,16
277.1776316126197,52.288658879730754,13.512165969700153,28,16,34
318.56769059036753,75.3931759330919,74.25048530042358,189,47,145
343.0452246607018,54.864807890618785,96.65936720523128,246,111,149
83.32289536197486,42.50958309030375,96.41628534934326,205,246,141
306.2549500671277,33.824854856673994,22.36014253609615,57,38,55
194.8944739227575,26.846493480345266,61.733092514844735,115,147,157
269.11810496630306,99.82484720157159,49.62108972509116,62,0,127
234.53686828930378,57.74253036652735,14.399852227872412,16,17,37
219.36491385517945,12.368704982785616,58.71794179570602,131,138,150
288.9506753191175,73.35640597530772,9.968445535829229,22,7,25
193.07246682707517,4.275088196707855,22.46537556105053,55,57,57
320.87917756043504,63.70374221503505,5.690031538577789,15,5,11
33.18640579876721,91.4305434474044,66.7919519502743,170,101,15
286.77278862342763,91.2766615726354,7.007848801622885,14,2,18
51.51017210525313,13.69073599426056,96.6713080352821,247,242,213
344.7613563661135,97.82457364750866,9.645604554503562,25,1,7
211.98933263193356,81.46817905244221,50.25041820215945,24,72,128
317.87544850878936,72.4110585574352,40.453313930574765,103,28,81
326.1529573178796,51.73974077588319,26.847534181892783,68,33,53
286.08204990698016,48.41095104493702,27.918129172480377,63,37,71
348.53704560765044,4.114143200946541,90.8048781509356,232,222,224
194.64145718665014,80.22519266243404,23.128261287576102,12,47,59
283.2320187712287,8.200341696567781,88.7212699838222,221,208,226
270.30654534033084,54.53399180848943,4.56763799105695,9,5,12
165.06258174685883,94.36073644894324,31.842887793660335,5,81,62
281.5161548508733,11.504802333241692,24.717281235463552,61,56,63
297.057966003833,71.83400649959559,33.88057441141687,83,24,86
153.84769779532044,43.88637336957739,26.25046907754056,38,67,54
304.93416297267174,54.53060825568532,37.252607196596024,95,43,91
299.95478096351263,27.055076469051965,66.0908262864576,168,123,169
149.23656603869654,13.375096129292885,40.7717979368521,90,104,97
95.77434539806713,85.5546473627522,2.537996115613872,3,6,1
219.67328548567664,44.97959480404936,61.41674794061256,86,110,157
46.96556705405499,0.8566558802246771,8.234046064980483,21,21,21
177.08864137035405,41.803204584670326,77.17217548691097,115,197,193
84.19233550458499,85.31537504918434,20.436365515793085,34,52,8
285.58069240358304,34.11041206849443,22.230953854961854,52,37,57
177.29549078276142,5.905821305794112,13.51602745268825,32,34,34
316.5567735314168,2.3315366703690277,60.954880202562144,155,152,154
134.82380940508946,6.4129642332502845,2.8429243776742608,7,7,7
324.5619278541562,85.79123002237267,93.85316082690787,239,34,155
202.12957628905644,65.89242341498063,44.36703744499238,39,86,113
262.22206371119495,78.73044624538407,78.11589655587865,100,42,199
244.2924387955822,43.61284008706938,32.94603305436965,50,47,84
255.7797627049498,29.993463225403882,74.10698197285595,147,132,189
268.32854208792463,9.26246528152146,97.29664461130152,236,225,248
282.70402106602455,70.35234758163682,12.235173087843343,25,9,31
110.5137643999264,94.7868910912477,69.0025661594258,36,176,9
338.5007933002132,79.01367148989154,58.14845219038594,148,31,73
129.92887982130577,0.427938923174076,77.16065526495757,196,197,196
315.3133397662514,24.061192105141103,61.533811828018315,157,119,147
311.98654933163607,36.70714041356875,20.39832544277602,52,33,48
311.07655003372366,2.393294969336557,39.64015070323814,101,99,101
29.916698767074106,66.7152404401049,24.963505010272023,64,42,21
160.86602701742294,27.783059101407126,45.74434310517732,84,117,106
325.04627606267553,21.957919274986025,15.251273941665943,39,30,35
172.3120821970051,76.11537654079885,90.26159470768663,55,230,208
118.21147591770813,35.39776718671379,45.97371597439373,77,117,76
280.24995763165526,24.928175833123014,34.13202317203188,80,65,87
10.418683979518368,22.199732455299227,30.843080490589458,79,64,61
176.53439631280185,19.354367240089164,60.75218584502549,125,155,153
150.35030337982647,65.9999231548744,47.6570690251493,41,122,82
32.62474443281633,78.41950736255431,73.5560576016129,188,120,40
159.38447660343058,12.477096165265934,4.6020789706514575,10,12,11
326.50087841426983,11.067172630359545,41.3556837725672,105,94,100
201.2687904413135,91.61029116447395,55.80007057002019,12,96,142
347.5482696661996,26.267029250954764,16.726885569083237,43,31,34
279.56680061367166,84.38016451019867,76.71883937076589,139,31,196
165.00171078513682,9.864338265387662,58.13239304890101,134,148,145
240.8294987028026,20.82431465822785,7.061834589272631,14,14,18
179.35263829762667,83.80258797208324,98.29847408895695,41,251,248
172.9473198933482,49.15894269227054,69.85614657842866,91,178,168
299.20610596328686,14.575196242191101,39.59883521497807,101,86,101
97.57657594229545,80.35111024659196,90.03386626484466,114,230,45
85.30634960461329,22.28103418729992,57.86851028196545,134,148,115
202.54183408709216,32.38336941227937,51.426836993035984,89,115,131
238.11615138157813,41.975501617416896,66.6556227690596,99,101,170
256.56120686969643,7.148648179119221,45.19470793687284,109,107,115
326.09260760735225,40.841721958691664,77.7787507958023,198,117,163
105.85137815916879,99.95480178204501,38.84414835173504,23,99,0
142.2387893465941,86.11285533963495,24.799450678951352,9,63,29
160.79460842301236,58.08128704002931,13.505196715024347,14,34,28
150.33644676547885,81.1070602712837,65.59344350536811,32,167,100
143.17540717197767,38.251201788033896,49.59757015610402,78,126,97
0.37088024599260194,37.06495933431142,7.241794031570881,18,12,12
43.140932875636864,77.09446563236186,66.59289482334971,170,133,39
283.8756832607651,77.31479807700983,8.548293952910724,17,5,22
329.59298216941585,16.96811373955036,66.03540299581456,168,140,154
347.55268107322587,22.16892133562258,71.82231022956242,183,143,151
40.78199449860221,13.079094089834609,32.50927741202232,83,79,72
163.94516577732253,0.6599113044128302,30.17264892317053,76,77,77
128.29817116116843,37.75708000731124,45.05346490235442,72,115,78
94.40289733407815,90.3864849097778,52.28935346600841,64,133,13
133.82408770432576,59.03957183496453,95.66921894615407,100,244,133
10.905016028199865,77.53180489493047,79.97261213614462,204,75,46
308.906351108233,68.3584049104973,95.64238632154192,244,77,219
177.7962895800734,56.12233815007812,46.04058800733155,52,117,115
229.94493049600698,81.7044989318036,73.19005234544969,34,60,187
237.99346898554006,77.85236504686277,9.494794310595434,5,6,24
322.1795780566221,62.635363918279616,1.2041953691000806,3,1,2
86.07762827269839,53.85471808365332,95.56788686515215,187,244,112
39.1629846293955,45.435938642145544,86.17078669779956,220,185,120
354.05590019297614,53.23936394671291,80.40498197147086,205,96,107
329.2382546960832,26.54838604463483,41.85527466299024,107,78,93
304.6884808578879,4.650701760299514,71.55405897790826,182,174,182
46.17066539995904,54.53655277215257,76.84212429382853,196,171,89
227.7586447390822,77.16862984893275,97.13099737942959,57,96,248
353.69171218818843,21.754762888481636,55.512502358212636,142,111,114
230.51787513597898,17.796445851776,37.2476373337671,78,81,95
57.286224361218395,22.003696182786637,11.208821346465436,29,28,22
190.67870195198367,31.555669670244967,83.23047260663455,145,200,212
108.90647665374706,86.01297291788987,33.693095208278564,26,86,12
215.95473903455152,2.638509730613925,11.367384028633843,28,29,29
194.8744349305499,64.66980994492677,52.50299468310571,47,112,134
306.24518842940125,96.35749662522224,63.09103363129562,161,6,145
68.2879890064467,68.59545868287051,70.24920208723424,162,179,56
189.5624598777409,95.56455452742745,52.65722371770547,6,114,134
77.91218083915895,21.583682767813016,70.91427728277012,169,181,142
120.203276712378,86.71253019449057,13.873334296417772,5,35,5
20.374094067670594,84.74657486721422,65.43971169829277,167,73,25
6.2559776968221925,15.178039874367055,42.33625269662451,108,93,92
273.3890034567017,13.24683062040699,15.479841319215847,37,34,39
68.85067646581645,30.214950709644107,74.35394976450837,181,190,132
57.83013078257905,29.69988738586171,26.65456692734405,68,67,48
247.77387373625777,25.218853578525735,38.55194639651973,77,74,98
293.55651267767365,42.818522336710465,36.04776568498558,88,53,92
325.9796318567108,33.06808793810134,34.058499641522786,87,58,74
354.42641286559024,90.96668646248285,3.220857982347747,8,1,1
42.42834071038488,24.00027564484204,23.947099938720218,61,57,46
134.46306975451895,96.83766607856448,44.24043724609208,4,113,30
234.58603048649906,72.62491586372532,8.655756033735873,6,7,22
292.05397162266235,4.924004495437995,83.95045610745751,213,204,214
287.8253603523374,93.45455168640152,81.41694944752038,168,14,208
288.9985690437543,6.220246681027608,9.503678079503297,24,23,24
286.1721429506595,59.932078791861244,34.77215213923823,76,36,89
33.56140258535262,31.711966519982894,60.00631309296296,153,132,104
312.7528551528239,63.26730727540273,95.91367330689135,245,90,212
265.4566108939228,50.026604088936224,54.05868561455867,98,69,138
250.57621973506193,25.919018913540583,86.27329108176764,173,163,220
24.797410294838045,7.879178187240088,57.60255506225367,147,140,135
234.06428180519484,72.3130300420807,22.156407510167607,16,20,56
155.28562955446955,2.9193735864091908,0.3924328658329923,1,1,1
201.85748813539237,1.0373415517280327,97.42447738209566,246,247,248
224.480951689546,15.434128190049346,85.44920901717943,184,193,218
352.17448319404696,18.176496490067496,82.26601656729969,210,172,177
49.76044506138248,6.031277862405959,96.86984910122642,247,244,232
31.407504617334236,93.62145458030722,9.343418644284585,24,13,2
183.27514842854572,99.50720587539001,36.36931331880313,0,88,93
116.10471942072806,13.916631774416178,89.11864951049353,198,227,196
243.97708119601432,64.60902833440969,87.90349883860311,89,79,224
155.41189851878727,25.204423434808465,14.958955729231382,29,38,34
328.1483611224668,86.42681263637644,27.023479297776177,69,9,41
56.10122399542963,61.50080879556052,63.20460851912371,161,155,62
186.86681990602992,71.72688449798872,75.34695312083795,54,176,192
3.732734551999215,65.5930829435262,32.55870084126893,83,32,29
15.672398415025164,31.64417238241233,76.28105311620163,195,149,133
122.70754789088055,48.68864934621797,23.669730692548452,31,60,32
66.23354984760434,35.33966048279509,80.59781976454452,198,206,133
46.718335649234874,23.307369562109237,4.923843928803051,13,12,10
346.4780992553575,23.96175489524035,53.60611855733317,137,104,111
126.60669507026847,5.47146544300825,76.42014121011746,184,195,185
267.9587933602088,86.57739285559198,12.757861346809474,17,4,33
307.0392313663844,45.86461902152579,23.97241756397257,61,33,58
300.9402485456494,0.6380034911892762,32.328377486512096,82,82,82
178.2770419962865,8.43465453508474,37.750626453516766,88,96,96
